大字町丁目コード,大字町丁目名,緯度,経度,原典資料,区分
294250001001,王寺一丁目,34.594822,135.708259,1,3
294250001002,王寺二丁目,34.596299,135.704154,1,3
294250001003,王寺三丁目,34.594875,135.698677,1,3
294250002001,葛下一丁目,34.591322,135.710393,1,3
294250002002,葛下二丁目,34.588999,135.708729,1,3
294250002003,葛下三丁目,34.586653,135.708409,1,3
294250002004,葛下四丁目,34.583689,135.707023,1,3
294250003001,久度一丁目,34.598777,135.706414,1,3
294250003002,久度二丁目,34.598979,135.703812,1,3
294250003003,久度三丁目,34.598883,135.700659,1,3
294250003004,久度四丁目,34.598753,135.698249,1,3
294250003005,久度五丁目,34.596338,135.697067,1,3
294250004001,太子一丁目,34.583237,135.693262,1,3
294250004002,太子二丁目,34.581771,135.692351,1,3
294250004003,太子三丁目,34.577019,135.691449,1,3
294250005001,畠田一丁目,34.581153,135.707404,1,3
294250005002,畠田二丁目,34.579686,135.708012,1,3
294250005003,畠田三丁目,34.578254,135.704441,1,3
294250005004,畠田四丁目,34.579363,135.703080,1,3
294250005005,畠田五丁目,34.579643,135.696541,1,3
294250005006,畠田六丁目,34.578192,135.697931,1,3
294250005007,畠田七丁目,34.576681,135.697311,1,3
294250005008,畠田八丁目,34.574540,135.698499,1,3
294250005009,畠田九丁目,34.574037,135.693955,1,3
294250006001,藤井一丁目,34.585774,135.685623,1,3
294250006002,藤井二丁目,34.584430,135.682995,1,3
294250006003,藤井三丁目,34.583028,135.683686,1,3
294250007001,舟戸一丁目,34.595915,135.709936,1,3
294250007002,舟戸二丁目,34.593980,135.711102,1,3
294250007003,舟戸三丁目,34.592248,135.713770,1,3
294250008001,本町一丁目,34.593365,135.703471,1,3
294250008002,本町二丁目,34.588215,135.704542,1,3
294250008003,本町三丁目,34.591117,135.701036,1,3
294250008004,本町四丁目,34.584297,135.701086,1,3
294250008005,本町五丁目,34.584019,135.697219,1,3
294250009001,明神一丁目,34.583950,135.691336,1,3
294250009002,明神二丁目,34.581165,135.690366,1,3
294250009003,明神三丁目,34.580215,135.687929,1,3
294250009004,明神四丁目,34.576076,135.688581,1,3
294250010001,元町一丁目,34.591120,135.698857,1,3
294250010002,元町二丁目,34.590276,135.695645,1,3
294250010003,元町三丁目,34.586200,135.696517,1,3
294250011001,南元町一丁目,34.585527,135.695732,0,3
294250011002,南元町二丁目,34.587262,135.694121,0,3
294250011003,南元町三丁目,34.585954,135.692999,0,3
